content_id,service_id,rating,num_ratings
16699,2,3.7,3055
16700,2,8.0,2726
16701,2,9.4,1633
16702,2,2.1,1488
16703,2,2.7,679
16704,2,5.2,3862
16705,2,4.6,745
16706,2,9.3,2636
16707,2,7.9,1545
16708,2,4.8,1519
16709,2,6.6,807
16710,2,4.0,123
16711,2,3.1,384
16712,2,4.3,4500
16713,2,9.6,2947
16714,2,2.5,1269
16715,2,4.8,1827
16716,2,1.8,4523
16717,2,3.2,2920
16718,2,7.6,1283
16719,2,8.7,720
16720,2,2.6,1111
16721,2,7.8,282
16722,2,3.2,1852
16723,2,7.0,3136
16724,2,1.3,1080
16725,2,9.8,3165
16726,2,4.6,864
16727,2,3.2,218
16728,2,8.0,178
16729,2,2.3,810
16730,2,5.9,2205
16731,2,7.8,3603
16732,2,8.7,4659
16733,2,2.0,4973
16734,2,6.3,1451
16735,2,9.5,238
16736,2,9.5,640
16737,2,5.7,2761
16738,2,3.6,615
16739,2,4.6,4664
16740,2,4.7,1894
16741,2,1.9,4896
16742,2,7.3,4120
16743,2,3.7,3496
16744,2,7.9,2451
16745,2,4.5,2475
16746,2,5.2,2719
16747,2,2.4,3789
16748,2,6.5,472
16749,2,4.1,1892
16750,2,9.4,3065
16751,2,4.4,1133
16752,2,7.0,505
16753,2,9.9,1647
16754,2,2.8,4824
16755,2,7.4,1412
16756,2,1.3,4654
16757,2,3.4,3216
16758,2,7.2,1102
16759,2,1.2,2558
16760,2,4.5,3083
16761,2,1.8,4549
16762,2,1.0,260
16763,2,1.6,3129
16764,2,9.3,115
16765,2,7.3,2256
16766,2,4.0,2047
16767,2,2.5,1796
16768,2,6.9,4375
16769,2,5.9,3458
16770,2,3.4,652
16771,2,7.8,3378
16772,2,2.3,4008
16773,2,7.4,2121
16774,2,9.7,3288
16775,2,5.3,1501
16776,2,4.5,2158
16777,2,5.9,120
16778,2,4.1,2498
16779,2,2.3,494
16780,2,9.6,2137
16781,2,8.9,1256
16782,2,6.4,269
16783,2,5.8,85
16784,2,9.9,1801
16785,2,9.0,3335
16786,2,9.4,1815
16787,2,1.5,2537
16788,2,4.0,3503
16789,2,6.3,2246
16790,2,3.7,1590
16791,2,1.5,661
16792,2,1.2,2728
16793,2,7.8,1137
16794,2,6.8,1733
16795,2,2.8,2422
16796,2,2.4,3164
16797,2,3.2,1851
16798,2,2.3,3998
16799,2,7.1,1267
16800,2,4.5,1960
16801,2,3.5,1567
16802,2,7.1,2032
16803,2,4.2,2362
16804,2,7.6,2472
16805,2,3.4,3770
16806,2,3.1,4535
16807,2,3.5,2508
16808,2,6.3,2241
16809,2,2.8,4043
16810,2,6.5,4215
16811,2,3.7,2926
16812,2,9.9,3510
16813,2,3.3,4725
16814,2,2.8,405
16815,2,5.6,1778
16816,2,6.8,2927
16817,2,6.9,4418
16818,2,2.3,655
16819,2,6.4,1664
16820,2,1.0,3371
16821,2,6.3,1149
16822,2,6.1,3233
16823,2,8.4,2813
16824,2,5.9,582
16825,2,1.6,3255
16826,2,2.5,727
16827,2,3.1,3489
16828,2,8.0,2364
16829,2,4.1,550
16830,2,7.5,1724
16831,2,8.8,2330
16832,2,1.6,1551
16833,2,2.4,2895
16834,2,5.5,653
16835,2,7.4,549
16836,2,4.4,1628
16837,2,5.5,3509
16838,2,8.9,445
16839,2,4.3,4978
16840,2,6.5,1909
16841,2,7.4,610
16842,2,9.0,1619
16843,2,8.5,1047
16844,2,2.0,3162
16845,2,5.7,2387
16846,2,6.8,2033
16847,2,5.8,2913
16848,2,8.3,240
16849,2,8.2,2884
16850,2,2.1,4969
16851,2,5.2,4266
16852,2,7.4,2970
16853,2,4.0,4718
16854,2,7.8,4072
16855,2,3.1,40
16856,2,2.8,4872
16857,2,1.6,3588
16858,2,7.8,167
16859,2,3.3,1551
16860,2,4.9,816
16861,2,7.4,3168
16862,2,8.7,414
16863,2,3.5,3324
16864,2,3.8,4627
16865,2,3.4,1217
16866,2,3.9,2541
16867,2,9.7,4492
16868,2,6.8,3725
16869,2,9.0,4210
16870,2,1.1,4883
16871,2,8.2,946
16872,2,9.8,1941
16873,2,1.1,3879
16874,2,9.2,4631
16875,2,5.9,3248
16876,2,6.6,32
16877,2,6.2,2532
16878,2,1.7,2919
16879,2,9.6,2042
16880,2,2.9,521
16881,2,3.5,3764
16882,2,1.8,3770
16883,2,1.3,3132
16884,2,1.3,3536
16885,2,5.4,4606
16886,2,4.5,1769
16887,2,4.9,214
16888,2,8.8,1863
16889,2,7.8,4025
16890,2,8.2,4302
16891,2,5.1,1191
16892,2,8.0,1921
16893,2,6.0,208
16894,2,2.1,1071
16895,2,4.5,1277
16896,2,6.6,1339
16897,2,5.6,1471
16898,2,9.3,1889
16899,2,2.5,4777
16900,2,4.0,1333
16901,2,7.7,670
16902,2,6.2,1898
16903,2,1.4,3945
16904,2,6.1,525
16905,2,6.1,2604
16906,2,6.0,2886
16907,2,3.5,2944
16908,2,6.5,2991
16909,2,5.7,1767
16910,2,6.7,2649
16911,2,4.5,3131
16912,2,8.6,3143
16913,2,2.6,883
16914,2,4.2,2309
16915,2,2.1,346
16916,2,4.2,437
16917,2,8.7,4743
16918,2,9.3,2520
16919,2,9.6,807
16920,2,4.9,193
16921,2,1.1,1631
16922,2,7.5,3468
16923,2,1.1,673
16924,2,6.8,1740
16925,2,6.1,4255
16926,2,9.5,351
16927,2,2.4,3157
16928,2,2.9,1440
16929,2,7.8,1133
16930,2,6.8,1861
16931,2,4.5,3392
16932,2,9.7,3188
16933,2,3.3,2944
16934,2,7.7,3139
16935,2,8.2,2485
16936,2,5.6,2760
16937,2,9.5,1979
16938,2,7.6,2524
16939,2,4.2,361
16940,2,1.1,4216
16941,2,6.8,3506
16942,2,9.8,3712
16943,2,4.4,3770
16944,2,4.9,581
16945,2,4.1,551
16946,2,4.6,3246
16947,2,3.9,333
16948,2,1.9,2059
16949,2,6.7,1044
16950,2,5.4,4053
16951,2,1.2,4883
16952,2,9.9,1118
16953,2,1.3,4466
16954,2,8.3,1017
16955,2,7.0,3649
16956,2,4.2,2172
16957,2,8.1,1211
16958,2,4.1,710
16959,2,4.2,985
16960,2,7.0,2371
16961,2,8.4,900
16962,2,3.9,3186
16963,2,2.8,4433
16964,2,5.6,4046
16965,2,5.3,4933
16966,2,6.0,4365
16967,2,5.1,1850
16968,2,3.1,3143
16969,2,3.5,2840
16970,2,7.8,3916
16971,2,9.9,948
16972,2,6.1,2000
16973,2,2.6,314
16974,2,9.9,2092
16975,2,8.6,526
16976,2,4.3,4289
16977,2,5.2,3163
16978,2,8.2,3908
16979,2,7.9,731
16980,2,9.7,4376
16981,2,2.0,4885
16982,2,1.8,4253
16983,2,5.0,762
16984,2,4.6,1655
16985,2,9.3,3259
16986,2,2.8,4442
16987,2,8.0,2410
16988,2,2.3,4333
16989,2,1.1,1777
16990,2,1.2,2922
16991,2,5.1,362
16992,2,1.6,518
16993,2,1.9,1052
16994,2,9.4,2552
16995,2,9.5,1045
16996,2,1.2,464
16997,2,8.0,343
16998,2,4.2,2986
16999,2,7.0,12
17000,2,2.3,833
17001,2,1.4,4669
17002,2,2.0,4025
17003,2,2.7,1124
17004,2,9.0,1044
17005,2,7.3,1502
17006,2,9.7,1246
17007,2,6.2,3173
17008,2,9.5,272
17009,2,3.2,2075
17010,2,1.5,3523
17011,2,9.0,981
17012,2,1.9,303
17013,2,2.4,25
17014,2,3.5,1414
17015,2,9.1,2987
17016,2,1.1,3723
17017,2,8.3,2033
17018,2,7.8,2029
17019,2,7.8,4744
17020,2,7.5,2373
17021,2,1.3,4932
17022,2,5.5,193
17023,2,3.8,2737
17024,2,8.0,2298
17025,2,4.0,1691
17026,2,6.0,2543
17027,2,5.4,4798
17028,2,6.8,316
17029,2,7.9,1997
17030,2,9.8,966
17031,2,1.9,4305
17032,2,1.1,3803
17033,2,7.8,554
17034,2,4.6,4806
17035,2,2.4,2288
17036,2,6.8,2690
17037,2,5.3,3864
17038,2,6.3,1169
17039,2,9.3,2170
17040,2,5.8,4818
17041,2,9.1,1176
17042,2,9.8,1665
17043,2,2.0,42
17044,2,2.9,273
17045,2,4.6,1363
17046,2,7.1,4802
17047,2,9.0,3678
17048,2,2.0,3565
17049,2,8.9,4936
17050,2,4.8,4643
17051,2,6.8,4396
17052,2,8.4,4432
17053,2,1.1,3390
17054,2,1.7,1039
17055,2,5.0,3043
17056,2,2.0,2462
17057,2,6.9,1399
17058,2,7.2,4174
17059,2,9.8,2798
17060,2,9.5,4821
17061,2,9.2,3406
17062,2,7.4,4077
17063,2,8.7,4053
17064,2,5.5,4677
17065,2,1.4,960
17066,2,2.7,2398
17067,2,7.0,3118
17068,2,9.2,3966
17069,2,9.4,3949
17070,2,4.0,212
17071,2,2.7,462
17072,2,6.8,2363
17073,2,9.6,2391
17074,2,3.0,3708
17075,2,3.3,4634
17076,2,3.0,2563
17077,2,2.8,281
17078,2,8.8,1393
17079,2,4.5,942
17080,2,4.9,1051
17081,2,1.9,4037
17082,2,5.1,3302
17083,2,3.7,373
17084,2,3.3,4108
17085,2,6.9,2209
17086,2,7.1,615
17087,2,7.3,4960
17088,2,3.0,3011
17089,2,2.7,3069
17090,2,6.5,835
17091,2,4.2,11
17092,2,9.7,910
17093,2,6.7,1102
17094,2,8.6,4381
17095,2,2.3,3344
17096,2,3.1,1776
17097,2,9.6,2180
17098,2,9.6,4377
17099,2,1.6,3644
17100,2,3.1,2890
17101,2,6.0,2936
17102,2,4.6,4815
17103,2,4.7,2751
17104,2,8.4,4796
17105,2,1.7,513
17106,2,7.8,4459
17107,2,6.2,387
17108,2,3.0,3236
17109,2,6.5,362
17110,2,4.5,630
17111,2,5.5,3339
17112,2,5.0,4149
17113,2,2.6,2383
17114,2,2.1,2768
17115,2,6.0,2262
17116,2,5.9,3594
17117,2,2.8,933
17118,2,1.9,681
17119,2,8.5,2682
17120,2,7.9,2639
17121,2,1.9,2645
17122,2,7.0,853
17123,2,4.1,1155
17124,2,8.6,4264
17125,2,2.5,4315
17126,2,4.2,4893
17127,2,4.3,3590
17128,2,2.6,2688
17129,2,6.8,2591
17130,2,4.4,2117
17131,2,1.7,1339
17132,2,8.9,4672
17133,2,9.4,228
17134,2,1.5,2339
17135,2,4.7,3490
17136,2,4.0,836
17137,2,7.8,1282
17138,2,8.7,800
17139,2,8.9,2878
17140,2,4.0,1387
17141,2,4.5,572
17142,2,5.8,1547
17143,2,8.6,4108
17144,2,9.0,424
17145,2,9.7,774
17146,2,7.5,4964
17147,2,2.9,172
17148,2,3.1,1834
17149,2,4.0,2586
17150,2,5.9,1271
17151,2,3.5,1463
17152,2,7.3,4593
17153,2,8.7,4934
17154,2,3.8,2238
17155,2,8.2,2948
17156,2,4.4,3749
17157,2,9.4,4118
17158,2,3.8,2923
17159,2,5.6,2760
17160,2,1.9,3053
17161,2,3.5,4702
17162,2,7.9,598
17163,2,2.1,2983
17164,2,6.1,839
17165,2,5.3,4967
17166,2,4.4,4801
17167,2,5.1,3202
17168,2,9.5,1771
17169,2,9.0,3615
17170,2,5.4,556
17171,2,8.8,1893
17172,2,9.9,2788
17173,2,1.8,4246
17174,2,6.8,1368
17175,2,1.8,244
17176,2,2.2,1947
17177,2,1.6,1947
17178,2,6.4,2554
17179,2,1.9,1128
17180,2,6.4,2998
17181,2,4.3,530
17182,2,2.8,608
17183,2,4.6,3129
17184,2,4.0,3507
17185,2,3.9,2612
17186,2,3.4,2356
17187,2,7.0,3271
17188,2,5.8,4978
17189,2,1.2,1891
17190,2,7.6,3541
17191,2,6.0,3328
17192,2,7.1,427
17193,2,9.8,209
17194,2,3.7,281
17195,2,7.8,4034
17196,2,9.3,2969
17197,2,4.8,80
17198,2,2.5,4136
17199,2,9.5,2936
17200,2,5.8,2279
17201,2,2.0,4388
17202,2,2.7,1179
17203,2,3.3,2169
17204,2,1.4,1522
17205,2,8.0,1487
17206,2,6.4,1671
17207,2,2.2,3904
17208,2,4.8,3255
17209,2,1.3,736
17210,2,3.4,1781
17211,2,8.5,2521
17212,2,3.5,1842
17213,2,8.9,2343
17214,2,6.2,2094
17215,2,5.5,3965
17216,2,6.1,4436
17217,2,5.7,2404
17218,2,2.0,4062
17219,2,5.8,2270
17220,2,8.5,1438
17221,2,9.8,1976
17222,2,9.1,1029
17223,2,6.5,3750
17224,2,7.1,2815
17225,2,1.5,572
17226,2,4.0,99
17227,2,4.3,1028
17228,2,5.1,3933
17229,2,1.3,281
17230,2,9.1,1757
17231,2,4.4,3958
17232,2,3.2,1382
17233,2,6.2,83
17234,2,8.5,2188
17235,2,5.3,1492
17236,2,4.3,170
17237,2,2.2,3888
17238,2,1.1,1305
17239,2,8.0,2966
17240,2,6.9,1681
17241,2,8.4,2912
17242,2,2.1,138
17243,2,6.9,3773
17244,2,9.0,1735
17245,2,8.6,2781
17246,2,9.7,2035
17247,2,7.0,2969
17248,2,9.4,1272
17249,2,7.5,2766
17250,2,1.7,1579
17251,2,7.3,3493
17252,2,7.6,1998
17253,2,5.1,1048
17254,2,5.6,2202
17255,2,8.5,1058
17256,2,3.0,1193
17257,2,3.9,31
17258,2,1.1,1941
17259,2,2.1,1218
17260,2,3.1,1832
17261,2,7.3,4349
17262,2,2.6,901
17263,2,9.7,2107
17264,2,3.4,1503
17265,2,5.9,1202
17266,2,1.6,1430
17267,2,2.2,4947
17268,2,6.3,2271
17269,2,2.4,3882
17270,2,9.9,3427
17271,2,9.3,1064
17272,2,8.5,2705
17273,2,6.6,700
17274,2,9.2,4307
17275,2,3.4,2605
17276,2,2.0,593
17277,2,1.1,4515
17278,2,3.4,4086
17279,2,6.3,3042
17280,2,4.3,2099
17281,2,1.9,4941
17282,2,4.2,792
17283,2,7.0,4851
17284,2,2.9,383
17285,2,3.6,1549
17286,2,9.7,2639
17287,2,5.6,2184
17288,2,1.0,2773
17289,2,7.3,3384
17290,2,3.4,4340
17291,2,7.2,2648
17292,2,2.8,3289
17293,2,9.4,4723
17294,2,8.9,624
17295,2,8.9,4585
17296,2,1.0,2808
17297,2,9.9,3713
17298,2,8.4,3249
17299,2,4.4,969
17300,2,6.9,1954
17301,2,2.9,3573
17302,2,8.8,3910
17303,2,5.2,2983
17304,2,4.0,3643
17305,2,2.9,355
17306,2,6.9,1655
17307,2,8.3,1092
17308,2,5.6,4691
17309,2,2.1,3568
17310,2,4.7,638
17311,2,2.7,3306
17312,2,7.3,1250
17313,2,6.3,2697
17314,2,7.1,1255
17315,2,2.5,1363
17316,2,2.0,4018
17317,2,6.5,2612
17318,2,4.1,2256
17319,2,6.2,1921
17320,2,7.3,1936
17321,2,2.1,2230
17322,2,7.2,4247
17323,2,8.0,1898
17324,2,8.8,3174
17325,2,3.1,3502
17326,2,2.8,126
17327,2,3.4,1593
17328,2,1.4,4766
17329,2,7.3,89
17330,2,1.4,2568
17331,2,9.1,4068
17332,2,6.0,2096
17333,2,9.1,3953
17334,2,1.2,2120
17335,2,5.0,4483
17336,2,1.7,3635
17337,2,6.4,2398
17338,2,7.6,3183
17339,2,7.9,978
17340,2,6.0,1377
17341,2,9.1,3022
17342,2,5.7,3008
17343,2,8.4,243
17344,2,2.8,2164
17345,2,6.2,4605
17346,2,1.5,4952
17347,2,5.3,1184
17348,2,8.0,758
17349,2,3.2,827
17350,2,3.7,4168
17351,2,7.3,3039
17352,2,5.5,4330
17353,2,8.9,2750
17354,2,9.2,3795
17355,2,1.6,4334
17356,2,9.7,4793
17357,2,1.6,3481
17358,2,7.8,116
17359,2,9.4,2862
17360,2,6.3,3040
17361,2,8.6,4842
17362,2,9.3,1377
17363,2,8.4,4371
17364,2,6.5,2662
17365,2,1.2,1933
17366,2,2.7,1850
17367,2,1.5,4125
17368,2,9.3,4328
17369,2,3.3,612
17370,2,1.3,2081
17371,2,2.9,4971
17372,2,4.7,4723
17373,2,9.1,1397
17374,2,7.3,3784
17375,2,6.8,3908
17376,2,6.1,552
17377,2,9.6,2934
17378,2,9.3,2862
17379,2,5.9,1164
17380,2,4.8,4949
17381,2,7.2,2472
17382,2,6.7,836
17383,2,8.0,663
17384,2,5.0,3084
17385,2,5.6,4661
17386,2,5.3,2288
17387,2,9.3,3845
17388,2,1.3,274
17389,2,3.4,301
17390,2,3.1,1454
17391,2,4.5,1610
17392,2,6.5,497
17393,2,5.3,215
17394,2,7.1,967
17395,2,3.0,3669
17396,2,7.4,4657
17397,2,2.1,3295
17398,2,3.0,3030
17399,2,4.1,3761
17400,2,1.2,1070
17401,2,9.5,3788
17402,2,9.2,2894
17403,2,7.7,2715
17404,2,4.7,846
17405,2,7.2,4676
17406,2,7.0,3086
17407,2,1.6,4449
17408,2,7.9,427
17409,2,9.5,669
17410,2,7.9,1231
17411,2,7.0,3433
17412,2,6.0,4348
17413,2,6.8,1661
17414,2,1.4,2149
17415,2,9.7,3846
17416,2,4.6,2820
17417,2,8.7,3098
17418,2,2.7,3809
17419,2,9.9,4057
17420,2,1.0,3306
17421,2,9.9,3092
17422,2,2.9,1521
17423,2,1.1,171
17424,2,1.4,357
17425,2,6.0,659
17426,2,5.3,4190
17427,2,2.4,2977
17428,2,1.8,1407
17429,2,5.4,4376
17430,2,4.1,2582
17431,2,8.1,3693
17432,2,1.7,1675
17433,2,1.6,731
17434,2,1.7,3434
17435,2,4.7,184
17436,2,6.8,2077
17437,2,3.9,4055
17438,2,6.7,3071
17439,2,6.1,875
17440,2,1.7,712
17441,2,6.4,1680
17442,2,1.6,3510
17443,2,3.2,3241
17444,2,7.2,166
17445,2,2.7,2493
17446,2,9.8,4132
17447,2,9.8,4424
17448,2,4.9,125
17449,2,4.3,853
17450,2,9.5,1441
17451,2,8.9,3466
17452,2,10.0,4450
17453,2,9.3,547
17454,2,4.7,471
17455,2,9.1,4162
17456,2,1.6,206
17457,2,2.1,154
17458,2,7.3,4800
17459,2,3.2,2003
17460,2,1.6,2900
17461,2,5.2,1814
17462,2,6.4,468
17463,2,3.5,202
17464,2,3.1,631
17465,2,4.0,4318
17466,2,5.5,2621
17467,2,8.7,206
17468,2,8.5,1767
17469,2,5.6,1248
17470,2,4.1,3679
17471,2,6.7,59
17472,2,4.7,3476
17473,2,4.8,4439
17474,2,6.2,4578
17475,2,4.7,770
17476,2,7.4,2035
17477,2,7.0,2499
17478,2,9.2,1637
17479,2,9.2,3729
17480,2,5.6,2520
17481,2,3.2,4845
17482,2,2.5,2880
17483,2,9.4,997
17484,2,2.7,4279
17485,2,9.1,3086
17486,2,6.9,4130
17487,2,9.6,4659
17488,2,4.1,4286
17489,2,5.7,2748
17490,2,3.1,4449
17491,2,4.5,3334
17492,2,8.5,836
17493,2,4.4,2697
17494,2,8.2,2154
17495,2,3.2,4285
17496,2,2.3,327
17497,2,8.1,858
17498,2,4.8,2220
17499,2,7.8,4699
17500,2,6.0,4146
17501,2,2.1,2006
17502,2,4.3,4675
17503,2,9.9,3662
17504,2,7.7,359
17505,2,5.8,1499
17506,2,1.8,45
17507,2,9.9,3998
17508,2,9.2,2504
17509,2,5.4,2390
17510,2,9.3,1728
17511,2,4.5,1586
17512,2,8.5,48
17513,2,1.2,3684
17514,2,7.3,1766
17515,2,5.0,3861
17516,2,1.5,4550
17517,2,2.7,814
17518,2,7.8,4129
17519,2,5.3,4703
17520,2,4.1,1557
17521,2,1.8,939
17522,2,8.9,4462
17523,2,8.8,4832
17524,2,5.0,388
17525,2,8.6,3636
17526,2,3.9,2524
17527,2,9.1,3577
17528,2,7.8,878
17529,2,7.8,4403
17530,2,5.7,3895
17531,2,4.6,1656
17532,2,9.0,3527
17533,2,5.9,2155
17534,2,5.4,3201
17535,2,2.6,3852
17536,2,2.3,871
17537,2,6.9,599
17538,2,8.3,74
17539,2,3.5,2898
17540,2,4.3,4535
17541,2,5.9,343
17542,2,6.4,3283
17543,2,1.9,1449
17544,2,8.0,2843
17545,2,1.1,3012
17546,2,7.6,1662
17547,2,9.1,2497
17548,2,5.4,84
17549,2,6.8,1537
17550,2,1.5,3398
17551,2,4.6,2171
17552,2,8.9,1898
17553,2,6.0,602
17554,2,5.7,1830
17555,2,7.6,4732
17556,2,1.9,2814
17557,2,8.4,4045
17558,2,8.6,1804
17559,2,8.8,315
17560,2,4.6,4139
17561,2,9.9,180
17562,2,3.5,4892
17563,2,6.2,1002
17564,2,7.4,3028
17565,2,2.2,2286
17566,2,2.3,699
17567,2,6.1,2494
17568,2,7.8,4584
17569,2,6.7,945
17570,2,1.1,969
17571,2,1.6,4354
17572,2,9.5,991
17573,2,5.2,4638
17574,2,7.1,806
17575,2,8.4,3507
17576,2,4.6,3323
17577,2,5.4,3469
17578,2,7.0,2929
17579,2,3.7,4538
17580,2,9.8,849
17581,2,1.3,2834
17582,2,8.2,473
17583,2,4.2,4527
17584,2,2.9,667
17585,2,1.8,1240
17586,2,5.0,1166
17587,2,5.2,1140
17588,2,3.9,858
17589,2,8.1,3055
17590,2,1.2,1449
17591,2,7.5,1991
17592,2,9.6,2157
17593,2,7.7,4325
17594,2,7.6,4730
17595,2,5.5,3418
17596,2,9.7,116
17597,2,9.1,730
17598,2,7.9,2900
17599,2,2.8,4900
17600,2,5.6,3617
17601,2,4.8,4376
17602,2,4.5,1472
17603,2,2.8,3019
17604,2,2.2,1899
17605,2,6.8,823
17606,2,7.3,3133
17607,2,2.1,3748
17608,2,3.0,3924
17609,2,1.8,710
17610,2,5.1,23
17611,2,7.0,346
17612,2,6.4,399
17613,2,5.9,749
17614,2,8.8,3424
17615,2,8.7,3395
17616,2,8.4,2884
17617,2,7.4,3438
17618,2,7.6,2121
17619,2,3.1,4567
17620,2,4.7,1120
17621,2,7.8,4146
17622,2,1.9,1932
17623,2,4.8,2196
17624,2,3.3,4595
17625,2,2.2,1184
17626,2,9.9,4492
17627,2,6.2,45
17628,2,1.6,2077
17629,2,2.1,4371
17630,2,2.4,3434
17631,2,2.4,2098
17632,2,2.5,1082
17633,2,9.9,987
17634,2,8.6,31
17635,2,6.9,1637
17636,2,1.5,2638
17637,2,3.3,315
17638,2,9.7,4007
17639,2,8.7,249
17640,2,4.7,4164
17641,2,9.0,571
17642,2,7.4,4557
17643,2,5.9,3701
17644,2,2.6,186
17645,2,7.4,743
17646,2,8.1,73
17647,2,9.0,1896
17648,2,1.4,97
17649,2,4.9,2505
17650,2,8.8,968
17651,2,9.7,4231
17652,2,2.0,4027
17653,2,9.1,905
17654,2,2.8,1485
17655,2,8.5,4161
17656,2,6.2,594
17657,2,8.8,3608
17658,2,7.6,4397
17659,2,7.5,440
17660,2,7.1,3584
17661,2,3.0,4228
17662,2,6.3,3384
17663,2,6.0,4926
17664,2,4.6,1599
17665,2,4.5,2395
17666,2,7.8,285
17667,2,2.9,4819
17668,2,4.7,3934
17669,2,9.2,3186
17670,2,5.5,762
17671,2,9.8,4087
17672,2,3.5,1712
17673,2,7.6,2625
17674,2,7.3,1489
17675,2,6.5,1369
17676,2,1.0,4249
17677,2,9.6,3139
17678,2,6.2,2563
17679,2,7.7,1412
17680,2,7.3,4725
17681,2,6.3,880
17682,2,4.2,3995
17683,2,3.6,4196
17684,2,7.8,1891
17685,2,3.6,111
17686,2,4.1,2336
17687,2,7.5,405
17688,2,4.0,733
17689,2,7.6,3728
17690,2,3.9,4888
17691,2,6.7,3915
17692,2,6.7,2120
17693,2,2.2,2795
17694,2,1.1,4180
17695,2,4.1,4135
17696,2,7.6,1009
17697,2,1.9,3220
17698,2,6.1,4409
17699,2,3.4,2344
17700,2,7.8,104
17701,2,2.3,4952
17702,2,6.5,552
17703,2,2.0,2444
17704,2,3.7,2781
17705,2,8.1,1433
17706,2,9.8,256
17707,2,7.9,2021
17708,2,9.7,4120
17709,2,3.3,4678
17710,2,2.1,2452
17711,2,3.1,3148
17712,2,2.5,2169
17713,2,1.5,3635
17714,2,3.3,4010
17715,2,5.1,3300
17716,2,9.5,4299
17717,2,2.0,1167
17718,2,2.1,3396
17719,2,9.2,1819
17720,2,3.9,4297
17721,2,4.1,292
17722,2,1.9,4673
17723,2,8.1,1525
17724,2,9.1,2844
17725,2,1.7,3364
17726,2,1.2,4461
17727,2,6.5,6
17728,2,9.1,3259
17729,2,2.7,3078
17730,2,6.5,2287
17731,2,7.3,4149
17732,2,7.3,2914
17733,2,8.0,3222
17734,2,5.6,2797
17735,2,3.2,330
17736,2,1.9,3065
17737,2,5.2,473
17738,2,9.1,4402
17739,2,1.2,1571
17740,2,7.6,867
17741,2,3.2,1366
17742,2,4.2,1142
17743,2,5.3,1515
17744,2,7.1,709
17745,2,5.5,3901
17746,2,1.5,3493
17747,2,6.2,2180
17748,2,3.2,2359
17749,2,6.1,3442
17750,2,6.7,1876
17751,2,2.2,3381
17752,2,3.8,1141
17753,2,9.2,1294
17754,2,3.4,635
17755,2,3.4,1417
17756,2,6.2,2514
17757,2,7.2,978
17758,2,2.3,4285
17759,2,6.3,1952
17760,2,2.3,389
17761,2,6.3,1722
17762,2,2.4,4401
17763,2,6.4,2237
17764,2,7.7,2106
17765,2,3.2,4945
17766,2,9.7,3197
17767,2,5.5,855
17768,2,8.8,49
17769,2,8.7,4167
17770,2,6.6,3662
17771,2,7.1,1795
17772,2,8.8,2015
17773,2,9.2,2324
17774,2,5.8,429
17775,2,7.8,170
17776,2,1.2,176
17777,2,2.9,4194
17778,2,5.5,2217
17779,2,2.4,2983
17780,2,9.1,2506
17781,2,5.6,1033
17782,2,3.7,3870
17783,2,9.8,1454
17784,2,7.7,3326
17785,2,1.6,3326
17786,2,8.3,3915
17787,2,4.7,3219
17788,2,1.8,1144
17789,2,8.2,4949
17790,2,1.1,2710
17791,2,8.6,4358
17792,2,5.7,1550
17793,2,8.1,1984
17794,2,5.5,1023
17795,2,9.0,2350
17796,2,8.9,3545
17797,2,5.0,3653
17798,2,9.3,1177
17799,2,3.9,1973
17800,2,5.5,4231
17801,2,7.1,2254
17802,2,8.7,3176
17803,2,6.2,3145
17804,2,5.3,462
17805,2,9.8,3960
17806,2,4.9,3715
17807,2,7.7,654
17808,2,1.3,707
17809,2,4.5,1236
17810,2,4.5,3993
17811,2,3.7,2733
17812,2,2.7,4235
17813,2,5.9,2259
17814,2,8.6,467
17815,2,1.2,4738
17816,2,3.2,1217
17817,2,4.2,4151
17818,2,6.3,4583
17819,2,2.8,2805
17820,2,2.7,3167
17821,2,8.4,3766
17822,2,4.0,2495
17823,2,8.3,4854
17824,2,1.1,4631
17825,2,1.3,2868
17826,2,3.7,2508
17827,2,7.2,2012
17828,2,8.5,4088
17829,2,9.3,2797
17830,2,6.7,3898
17831,2,8.9,1368
17832,2,7.1,3914
17833,2,5.0,4704
17834,2,8.6,4645
17835,2,3.8,2524
17836,2,4.4,1870
17837,2,9.2,3650
17838,2,7.4,2788
17839,2,1.9,231
17840,2,10.0,585
17841,2,9.2,2812
17842,2,9.3,3187
17843,2,2.1,1364
17844,2,7.5,890
17845,2,5.9,895
17846,2,2.7,3983
17847,2,7.7,3881
17848,2,7.5,1523
17849,2,2.3,271
17850,2,7.2,2377
17851,2,9.5,3555
17852,2,9.7,2984
17853,2,3.6,2279
17854,2,8.1,4402
17855,2,9.5,4701
17856,2,2.3,60
17857,2,4.4,157
17858,2,5.5,1761
17859,2,3.6,3194
17860,2,6.7,4031
17861,2,8.1,3065
17862,2,2.0,370
17863,2,8.7,363
17864,2,9.8,2576
17865,2,4.2,4160
17866,2,3.3,2868
17867,2,9.2,1504
17868,2,3.3,1735
17869,2,4.0,4998
17870,2,7.1,4731
17871,2,9.5,2809
17872,2,4.0,1370
17873,2,8.9,3359
17874,2,4.9,4770
17875,2,4.2,3142
17876,2,8.9,1796
17877,2,1.3,9
17878,2,8.9,4968
17879,2,9.8,147
17880,2,1.2,4692
17881,2,4.5,40
17882,2,3.2,3228
17883,2,5.6,2237
17884,2,6.1,569
